SEASON,GAME_DATE,GAME_ID,AWAY_TEAM_ABBR,AWAY_TEAM_NAME,HOME_TEAM_ABBR,HOME_TEAM_NAME
2024-25,2025-01-20,0022400603,PHX,Phoenix Suns,CLE,Cleveland Cavaliers
2024-25,2025-01-20,0022400604,BOS,Boston Celtics,GSW,Golden State Warriors
2024-25,2025-01-20,0022400605,UTA,Utah Jazz,NOP,New Orleans Pelicans
2024-25,2025-01-20,0022400611,CHI,Chicago Bulls,LAC,LA Clippers
2024-25,2025-01-21,0022400606,NYK,New York Knicks,BKN,Brooklyn Nets
2024-25,2025-01-21,0022400607,POR,Portland Trail Blazers,MIA,Miami Heat
2024-25,2025-01-21,0022400608,ORL,Orlando Magic,TOR,Toronto Raptors
2024-25,2025-01-21,0022400609,PHI,Philadelphia 76ers,DEN,Denver Nuggets
2024-25,2025-01-21,0022400610,WAS,Washington Wizards,LAL,Los Angeles Lakers
2024-25,2025-01-22,0022400612,DET,Detroit Pistons,ATL,Atlanta Hawks
2024-25,2025-01-22,0022400613,PHX,Phoenix Suns,BKN,Brooklyn Nets
2024-25,2025-01-22,0022400614,MIN,Minnesota Timberwolves,DAL,Dallas Mavericks
2024-25,2025-01-22,0022400615,CLE,Cleveland Cavaliers,HOU,Houston Rockets
2024-25,2025-01-22,0022400616,CHA,Charlotte Hornets,MEM,Memphis Grizzlies
2024-25,2025-01-22,0022400618,UTA,Utah Jazz,OKC,Oklahoma City Thunder
2024-25,2025-01-22,0022400619,GSW,Golden State Warriors,SAC,Sacramento Kings
2024-25,2025-01-22,0022400620,BOS,Boston Celtics,LAC,LA Clippers
2024-25,2025-01-23,0022400621,SAS,San Antonio Spurs,,
2024-25,2025-01-23,0022400622,POR,Portland Trail Blazers,ORL,Orlando Magic
2024-25,2025-01-23,0022400623,TOR,Toronto Raptors,ATL,Atlanta Hawks
2024-25,2025-01-23,0022400624,MIA,Miami Heat,MIL,Milwaukee Bucks
2024-25,2025-01-23,0022400625,DAL,Dallas Mavericks,OKC,Oklahoma City Thunder
2024-25,2025-01-23,0022400626,SAC,Sacramento Kings,DEN,Denver Nuggets
2024-25,2025-01-23,0022400628,CHI,Chicago Bulls,GSW,Golden State Warriors
2024-25,2025-01-23,0022400629,BOS,Boston Celtics,LAL,Los Angeles Lakers
2024-25,2025-01-23,0022400983,WAS,Washington Wizards,LAC,LA Clippers
2024-25,2025-01-24,0022400630,POR,Portland Trail Blazers,CHA,Charlotte Hornets
2024-25,2025-01-24,0022400631,CLE,Cleveland Cavaliers,PHI,Philadelphia 76ers
2024-25,2025-01-24,0022400632,NOP,New Orleans Pelicans,MEM,Memphis Grizzlies
2024-25,2025-01-25,0022400633,SAS,San Antonio Spurs,,
2024-25,2025-01-25,0022400634,DEN,Denver Nuggets,MIN,Minnesota Timberwolves
2024-25,2025-01-25,0022400635,BOS,Boston Celtics,DAL,Dallas Mavericks
2024-25,2025-01-25,0022400636,MIA,Miami Heat,BKN,Brooklyn Nets
2024-25,2025-01-25,0022400637,NOP,New Orleans Pelicans,CHA,Charlotte Hornets
2024-25,2025-01-25,0022400638,DET,Detroit Pistons,ORL,Orlando Magic
2024-25,2025-01-25,0022400639,TOR,Toronto Raptors,ATL,Atlanta Hawks
2024-25,2025-01-25,0022400640,HOU,Houston Rockets,CLE,Cleveland Cavaliers
2024-25,2025-01-25,0022400641,SAC,Sacramento Kings,NYK,New York Knicks
2024-25,2025-01-25,0022400642,PHI,Philadelphia 76ers,CHI,Chicago Bulls
2024-25,2025-01-25,0022400643,UTA,Utah Jazz,MEM,Memphis Grizzlies
2024-25,2025-01-25,0022400644,LAL,Los Angeles Lakers,GSW,Golden State Warriors
2024-25,2025-01-25,0022400645,WAS,Washington Wizards,PHX,Phoenix Suns
2024-25,2025-01-25,0022400646,MIL,Milwaukee Bucks,LAC,LA Clippers
2024-25,2025-01-26,0022400647,OKC,Oklahoma City Thunder,POR,Portland Trail Blazers
2024-25,2025-01-27,0022400648,LAL,Los Angeles Lakers,CHA,Charlotte Hornets
2024-25,2025-01-27,0022400649,DET,Detroit Pistons,CLE,Cleveland Cavaliers
2024-25,2025-01-27,0022400650,HOU,Houston Rockets,BOS,Boston Celtics
2024-25,2025-01-27,0022400651,SAC,Sacramento Kings,BKN,Brooklyn Nets
2024-25,2025-01-27,0022400652,ORL,Orlando Magic,MIA,Miami Heat
2024-25,2025-01-27,0022400653,MEM,Memphis Grizzlies,NYK,New York Knicks
2024-25,2025-01-27,0022400654,NOP,New Orleans Pelicans,TOR,Toronto Raptors
2024-25,2025-01-27,0022400655,DEN,Denver Nuggets,CHI,Chicago Bulls
2024-25,2025-01-27,0022400656,ATL,Atlanta Hawks,MIN,Minnesota Timberwolves
2024-25,2025-01-27,0022400657,WAS,Washington Wizards,DAL,Dallas Mavericks
2024-25,2025-01-27,0022400658,MIL,Milwaukee Bucks,UTA,Utah Jazz
2024-25,2025-01-27,0022400659,LAC,LA Clippers,PHX,Phoenix Suns
2024-25,2025-01-28,0022400532,HOU,Houston Rockets,ATL,Atlanta Hawks
2024-25,2025-01-28,0022400660,LAL,Los Angeles Lakers,PHI,Philadelphia 76ers
2024-25,2025-01-28,0022400661,UTA,Utah Jazz,GSW,Golden State Warriors
2024-25,2025-01-28,0022400662,MIL,Milwaukee Bucks,POR,Portland Trail Blazers
2024-25,2025-01-29,0022400663,BKN,Brooklyn Nets,CHA,Charlotte Hornets
2024-25,2025-01-29,0022400664,DET,Detroit Pistons,IND,Indiana Pacers
2024-25,2025-01-29,0022400665,TOR,Toronto Raptors,WAS,Washington Wizards
2024-25,2025-01-29,0022400666,CHI,Chicago Bulls,BOS,Boston Celtics
2024-25,2025-01-29,0022400667,CLE,Cleveland Cavaliers,MIA,Miami Heat
2024-25,2025-01-29,0022400668,DEN,Denver Nuggets,NYK,New York Knicks
2024-25,2025-01-29,0022400669,SAC,Sacramento Kings,PHI,Philadelphia 76ers
2024-25,2025-01-29,0022400670,DAL,Dallas Mavericks,NOP,New Orleans Pelicans
2024-25,2025-01-29,0022400671,LAC,LA Clippers,SAS,San Antonio Spurs
2024-25,2025-01-29,0022400672,MIN,Minnesota Timberwolves,PHX,Phoenix Suns
2024-25,2025-01-29,0022400673,OKC,Oklahoma City Thunder,GSW,Golden State Warriors
2024-25,2025-01-30,0022400674,LAL,Los Angeles Lakers,WAS,Washington Wizards
2024-25,2025-01-30,0022400675,ATL,Atlanta Hawks,CLE,Cleveland Cavaliers
2024-25,2025-01-30,0022400676,HOU,Houston Rockets,MEM,Memphis Grizzlies
2024-25,2025-01-30,0022400677,MIN,Minnesota Timberwolves,UTA,Utah Jazz
2024-25,2025-01-30,0022400678,ORL,Orlando Magic,POR,Portland Trail Blazers
2024-25,2025-01-31,0022400679,LAC,LA Clippers,CHA,Charlotte Hornets
2024-25,2025-01-31,0022400680,DAL,Dallas Mavericks,DET,Detroit Pistons
2024-25,2025-01-31,0022400681,DEN,Denver Nuggets,PHI,Philadelphia 76ers
2024-25,2025-01-31,0022400682,CHI,Chicago Bulls,TOR,Toronto Raptors
2024-25,2025-01-31,0022400683,BOS,Boston Celtics,NOP,New Orleans Pelicans
2024-25,2025-01-31,0022400684,MIL,Milwaukee Bucks,SAS,San Antonio Spurs
2024-25,2025-01-31,0022400685,PHX,Phoenix Suns,GSW,Golden State Warriors
2024-25,2025-02-01,0022400686,ATL,Atlanta Hawks,IND,Indiana Pacers
2024-25,2025-02-01,0022400687,ORL,Orlando Magic,UTA,Utah Jazz
2024-25,2025-02-01,0022400688,DEN,Denver Nuggets,CHA,Charlotte Hornets
2024-25,2025-02-01,0022400689,BKN,Brooklyn Nets,HOU,Houston Rockets
2024-25,2025-02-01,0022400690,WAS,Washington Wizards,MIN,Minnesota Timberwolves
2024-25,2025-02-01,0022400691,SAC,Sacramento Kings,OKC,Oklahoma City Thunder
2024-25,2025-02-01,0022400692,LAL,Los Angeles Lakers,NYK,New York Knicks
2024-25,2025-02-01,0022400693,MIA,Miami Heat,SAS,San Antonio Spurs
2024-25,2025-02-01,0022400694,PHX,Phoenix Suns,POR,Portland Trail Blazers
2024-25,2025-02-02,0022400695,CHI,Chicago Bulls,DET,Detroit Pistons
2024-25,2025-02-02,0022400696,DAL,Dallas Mavericks,CLE,Cleveland Cavaliers
2024-25,2025-02-02,0022400697,LAC,LA Clippers,TOR,Toronto Raptors
2024-25,2025-02-02,0022400698,BOS,Boston Celtics,PHI,Philadelphia 76ers
2024-25,2025-02-02,0022400699,MEM,Memphis Grizzlies,MIL,Milwaukee Bucks
2024-25,2025-02-03,0022400700,WAS,Washington Wizards,CHA,Charlotte Hornets
2024-25,2025-02-03,0022400701,ATL,Atlanta Hawks,DET,Detroit Pistons
2024-25,2025-02-03,0022400702,HOU,Houston Rockets,NYK,New York Knicks
2024-25,2025-02-03,0022400703,SAS,San Antonio Spurs,MEM,Memphis Grizzlies
2024-25,2025-02-03,0022400704,SAC,Sacramento Kings,MIN,Minnesota Timberwolves
2024-25,2025-02-03,0022400705,MIL,Milwaukee Bucks,OKC,Oklahoma City Thunder
2024-25,2025-02-03,0022400706,NOP,New Orleans Pelicans,DEN,Denver Nuggets
2024-25,2025-02-03,0022400707,IND,Indiana Pacers,UTA,Utah Jazz
2024-25,2025-02-03,0022400708,ORL,Orlando Magic,GSW,Golden State Warriors
2024-25,2025-02-03,0022400709,PHX,Phoenix Suns,POR,Portland Trail Blazers
2024-25,2025-02-04,0022400710,BOS,Boston Celtics,CLE,Cleveland Cavaliers
2024-25,2025-02-04,0022400711,HOU,Houston Rockets,BKN,Brooklyn Nets
2024-25,2025-02-04,0022400712,DAL,Dallas Mavericks,PHI,Philadelphia 76ers
2024-25,2025-02-04,0022400713,NYK,New York Knicks,TOR,Toronto Raptors
2024-25,2025-02-04,0022400714,MIA,Miami Heat,CHI,Chicago Bulls
2024-25,2025-02-04,0022400715,LAL,Los Angeles Lakers,LAC,LA Clippers
2024-25,2025-02-04,0022400716,IND,Indiana Pacers,POR,Portland Trail Blazers
2024-25,2025-02-05,0022400717,MIL,Milwaukee Bucks,CHA,Charlotte Hornets
2024-25,2025-02-05,0022400718,CLE,Cleveland Cavaliers,DET,Detroit Pistons
2024-25,2025-02-05,0022400719,SAS,San Antonio Spurs,ATL,Atlanta Hawks
2024-25,2025-02-05,0022400720,WAS,Washington Wizards,BKN,Brooklyn Nets
2024-25,2025-02-05,0022400721,MIA,Miami Heat,PHI,Philadelphia 76ers
2024-25,2025-02-05,0022400722,MEM,Memphis Grizzlies,TOR,Toronto Raptors
2024-25,2025-02-05,0022400723,CHI,Chicago Bulls,MIN,Minnesota Timberwolves
2024-25,2025-02-05,0022400724,PHX,Phoenix Suns,OKC,Oklahoma City Thunder
2024-25,2025-02-05,0022400725,GSW,Golden State Warriors,UTA,Utah Jazz
2024-25,2025-02-05,0022400726,NOP,New Orleans Pelicans,DEN,Denver Nuggets
2024-25,2025-02-05,0022400727,ORL,Orlando Magic,SAC,Sacramento Kings
2024-25,2025-02-06,0022400728,DAL,Dallas Mavericks,BOS,Boston Celtics
2024-25,2025-02-06,0022400729,HOU,Houston Rockets,MIN,Minnesota Timberwolves
2024-25,2025-02-06,0022400730,ORL,Orlando Magic,DEN,Denver Nuggets
2024-25,2025-02-06,0022400731,GSW,Golden State Warriors,LAL,Los Angeles Lakers
2024-25,2025-02-06,0022400732,SAC,Sacramento Kings,POR,Portland Trail Blazers
2024-25,2025-02-06,0022400733,IND,Indiana Pacers,LAC,LA Clippers
2024-25,2025-02-07,0022400734,SAS,San Antonio Spurs,CHA,Charlotte Hornets
2024-25,2025-02-07,0022400735,CLE,Cleveland Cavaliers,WAS,Washington Wizards
2024-25,2025-02-07,0022400736,MIL,Milwaukee Bucks,ATL,Atlanta Hawks
2024-25,2025-02-07,0022400737,MIA,Miami Heat,BKN,Brooklyn Nets
2024-25,2025-02-07,0022400738,PHI,Philadelphia 76ers,DET,Detroit Pistons
2024-25,2025-02-07,0022400739,TOR,Toronto Raptors,OKC,Oklahoma City Thunder
2024-25,2025-02-07,0022400740,UTA,Utah Jazz,PHX,Phoenix Suns
2024-25,2025-02-08,0022400741,HOU,Houston Rockets,DAL,Dallas Mavericks
2024-25,2025-02-08,0022400742,IND,Indiana Pacers,LAL,Los Angeles Lakers
2024-25,2025-02-08,0022400743,SAS,San Antonio Spurs,ORL,Orlando Magic
2024-25,2025-02-08,0022400744,ATL,Atlanta Hawks,WAS,Washington Wizards
2024-25,2025-02-08,0022400745,GSW,Golden State Warriors,CHI,Chicago Bulls
2024-25,2025-02-08,0022400746,OKC,Oklahoma City Thunder,MEM,Memphis Grizzlies
2024-25,2025-02-08,0022400747,POR,Portland Trail Blazers,MIN,Minnesota Timberwolves
2024-25,2025-02-08,0022400748,BOS,Boston Celtics,NYK,New York Knicks
2024-25,2025-02-08,0022400749,DEN,Denver Nuggets,PHX,Phoenix Suns
2024-25,2025-02-08,0022400750,NOP,New Orleans Pelicans,SAC,Sacramento Kings
2024-25,2025-02-08,0022400751,UTA,Utah Jazz,LAC,LA Clippers
2024-25,2025-02-09,0022400752,CHA,Charlotte Hornets,DET,Detroit Pistons
2024-25,2025-02-09,0022400753,TOR,Toronto Raptors,HOU,Houston Rockets
2024-25,2025-02-09,0022400754,PHI,Philadelphia 76ers,MIL,Milwaukee Bucks
2024-25,2025-02-10,0022400755,MIN,Minnesota Timberwolves,CLE,Cleveland Cavaliers
2024-25,2025-02-10,0022400756,ATL,Atlanta Hawks,ORL,Orlando Magic
2024-25,2025-02-10,0022400757,SAS,San Antonio Spurs,WAS,Washington Wizards
2024-25,2025-02-10,0022400758,CHA,Charlotte Hornets,BKN,Brooklyn Nets
2024-25,2025-02-10,0022400759,BOS,Boston Celtics,MIA,Miami Heat
2024-25,2025-02-10,0022400760,GSW,Golden State Warriors,MIL,Milwaukee Bucks
2024-25,2025-02-10,0022400761,NOP,New Orleans Pelicans,OKC,Oklahoma City Thunder
2024-25,2025-02-10,0022400762,SAC,Sacramento Kings,DAL,Dallas Mavericks
2024-25,2025-02-10,0022400763,POR,Portland Trail Blazers,DEN,Denver Nuggets
2024-25,2025-02-10,0022400768,UTA,Utah Jazz,LAL,Los Angeles Lakers
2024-25,2025-02-11,0022400764,TOR,Toronto Raptors,PHI,Philadelphia 76ers
2024-25,2025-02-11,0022400765,NYK,New York Knicks,IND,Indiana Pacers
2024-25,2025-02-11,0022400766,DET,Detroit Pistons,CHI,Chicago Bulls
2024-25,2025-02-11,0022400767,MEM,Memphis Grizzlies,PHX,Phoenix Suns
2024-25,2025-02-12,0022400769,SAS,San Antonio Spurs,BOS,Boston Celtics
2024-25,2025-02-12,0022400770,CHA,Charlotte Hornets,ORL,Orlando Magic
2024-25,2025-02-12,0022400771,IND,Indiana Pacers,WAS,Washington Wizards
2024-25,2025-02-12,0022400772,PHI,Philadelphia 76ers,BKN,Brooklyn Nets
2024-25,2025-02-12,0022400773,ATL,Atlanta Hawks,NYK,New York Knicks
2024-25,2025-02-12,0022400774,CLE,Cleveland Cavaliers,TOR,Toronto Raptors
2024-25,2025-02-12,0022400775,DET,Detroit Pistons,CHI,Chicago Bulls
2024-25,2025-02-12,0022400776,MIL,Milwaukee Bucks,MIN,Minnesota Timberwolves
2024-25,2025-02-12,0022400777,SAC,Sacramento Kings,NOP,New Orleans Pelicans
2024-25,2025-02-12,0022400778,MIA,Miami Heat,OKC,Oklahoma City Thunder
2024-25,2025-02-12,0022400779,PHX,Phoenix Suns,HOU,Houston Rockets
2024-25,2025-02-12,0022400780,POR,Portland Trail Blazers,DEN,Denver Nuggets
2024-25,2025-02-12,0022400781,LAL,Los Angeles Lakers,UTA,Utah Jazz
2024-25,2025-02-12,0022400782,GSW,Golden State Warriors,DAL,Dallas Mavericks
2024-25,2025-02-12,0022400783,MEM,Memphis Grizzlies,LAC,LA Clippers
2024-25,2025-02-13,0022400784,GSW,Golden State Warriors,HOU,Houston Rockets
2024-25,2025-02-13,0022400785,SAC,Sacramento Kings,NOP,New Orleans Pelicans
2024-25,2025-02-13,0022400786,MIA,Miami Heat,DAL,Dallas Mavericks
2024-25,2025-02-13,0022400787,OKC,Oklahoma City Thunder,MIN,Minnesota Timberwolves
2024-25,2025-02-13,0022401004,LAC,LA Clippers,UTA,Utah Jazz
2024-25,2025-02-14,0032400003,BND,Team Bonds,RCE,Team Rice
2024-25,2025-02-14,0032400004,TMT, Team T,TMC, Team C
2024-25,2025-02-14,0032400005,TMG, Team G League,TMM, Team M
2024-25,2025-02-14,0032400006,TMG, Team G League,TMC, Team C
2024-25,2025-02-16,0032400011,KEN, Young Stars,CHK, Global Stars
2024-25,2025-02-16,0032400021,CAN, Rising Stars,SHQ, OGs
2024-25,2025-02-16,0032400031,SHQ, OGs,CHK, Global Stars
2024-25,2025-02-19,0022400524,CHA,Charlotte Hornets,LAL,Los Angeles Lakers
2024-25,2025-02-20,0022400788,MEM,Memphis Grizzlies,IND,Indiana Pacers
2024-25,2025-02-20,0022400789,BOS,Boston Celtics,PHI,Philadelphia 76ers
2024-25,2025-02-20,0022400790,ORL,Orlando Magic,ATL,Atlanta Hawks
2024-25,2025-02-20,0022400791,CLE,Cleveland Cavaliers,BKN,Brooklyn Nets
2024-25,2025-02-20,0022400792,CHI,Chicago Bulls,NYK,New York Knicks
2024-25,2025-02-20,0022400793,LAC,LA Clippers,MIL,Milwaukee Bucks
2024-25,2025-02-20,0022400794,CHA,Charlotte Hornets,DEN,Denver Nuggets
2024-25,2025-02-20,0022400795,PHX,Phoenix Suns,SAS,San Antonio Spurs
2024-25,2025-02-20,0022400796,LAL,Los Angeles Lakers,POR,Portland Trail Blazers
2024-25,2025-02-21,0022400797,NYK,New York Knicks,CLE,Cleveland Cavaliers
2024-25,2025-02-21,0022400798,MEM,Memphis Grizzlies,ORL,Orlando Magic
2024-25,2025-02-21,0022400799,MIL,Milwaukee Bucks,WAS,Washington Wizards
2024-25,2025-02-21,0022400800,MIA,Miami Heat,TOR,Toronto Raptors
2024-25,2025-02-21,0022400801,MIN,Minnesota Timberwolves,HOU,Houston Rockets
2024-25,2025-02-21,0022400802,DET,Detroit Pistons,SAS,San Antonio Spurs
2024-25,2025-02-21,0022400803,NOP,New Orleans Pelicans,DAL,Dallas Mavericks
2024-25,2025-02-21,0022400804,OKC,Oklahoma City Thunder,UTA,Utah Jazz
2024-25,2025-02-21,0022400805,GSW,Golden State Warriors,SAC,Sacramento Kings
2024-25,2025-02-22,0022400806,PHX,Phoenix Suns,CHI,Chicago Bulls
2024-25,2025-02-22,0022400807,BKN,Brooklyn Nets,PHI,Philadelphia 76ers
2024-25,2025-02-22,0022400808,LAL,Los Angeles Lakers,DEN,Denver Nuggets
2024-25,2025-02-22,0022400809,HOU,Houston Rockets,UTA,Utah Jazz
2024-25,2025-02-22,0022400810,CHA,Charlotte Hornets,POR,Portland Trail Blazers
2024-25,2025-02-23,0022400811,NYK,New York Knicks,BOS,Boston Celtics
2024-25,2025-02-23,0022400812,DAL,Dallas Mavericks,GSW,Golden State Warriors
2024-25,2025-02-23,0022400813,LAC,LA Clippers,IND,Indiana Pacers
2024-25,2025-02-23,0022400814,DET,Detroit Pistons,ATL,Atlanta Hawks
2024-25,2025-02-23,0022400815,WAS,Washington Wizards,ORL,Orlando Magic
2024-25,2025-02-23,0022400816,PHX,Phoenix Suns,TOR,Toronto Raptors
2024-25,2025-02-23,0022400817,MIA,Miami Heat,MIL,Milwaukee Bucks
2024-25,2025-02-23,0022400818,SAS,San Antonio Spurs,NOP,New Orleans Pelicans
2024-25,2025-02-23,0022400819,MEM,Memphis Grizzlies,CLE,Cleveland Cavaliers
2024-25,2025-02-23,0022400820,OKC,Oklahoma City Thunder,MIN,Minnesota Timberwolves
2024-25,2025-02-24,0022400821,LAC,LA Clippers,DET,Detroit Pistons
2024-25,2025-02-24,0022400822,DEN,Denver Nuggets,IND,Indiana Pacers
2024-25,2025-02-24,0022400823,CHI,Chicago Bulls,PHI,Philadelphia 76ers
2024-25,2025-02-24,0022400824,BKN,Brooklyn Nets,WAS,Washington Wizards
2024-25,2025-02-24,0022400825,MIA,Miami Heat,ATL,Atlanta Hawks
2024-25,2025-02-24,0022400826,MIN,Minnesota Timberwolves,OKC,Oklahoma City Thunder
2024-25,2025-02-24,0022400827,POR,Portland Trail Blazers,UTA,Utah Jazz
2024-25,2025-02-24,0022400828,CHA,Charlotte Hornets,SAC,Sacramento Kings
2024-25,2025-02-25,0022400829,BOS,Boston Celtics,TOR,Toronto Raptors
2024-25,2025-02-25,0022400830,CLE,Cleveland Cavaliers,ORL,Orlando Magic
2024-25,2025-02-25,0022400831,MIL,Milwaukee Bucks,HOU,Houston Rockets
2024-25,2025-02-25,0022400832,PHX,Phoenix Suns,MEM,Memphis Grizzlies
2024-25,2025-02-25,0022400833,SAS,San Antonio Spurs,NOP,New Orleans Pelicans
2024-25,2025-02-25,0022400834,CHA,Charlotte Hornets,GSW,Golden State Warriors
2024-25,2025-02-25,0022400835,DAL,Dallas Mavericks,LAL,Los Angeles Lakers
2024-25,2025-02-26,0022400836,BOS,Boston Celtics,DET,Detroit Pistons
2024-25,2025-02-26,0022400837,TOR,Toronto Raptors,IND,Indiana Pacers
2024-25,2025-02-26,0022400838,PHI,Philadelphia 76ers,NYK,New York Knicks
2024-25,2025-02-26,0022400839,POR,Portland Trail Blazers,WAS,Washington Wizards
2024-25,2025-02-26,0022400840,OKC,Oklahoma City Thunder,BKN,Brooklyn Nets
2024-25,2025-02-26,0022400841,ATL,Atlanta Hawks,MIA,Miami Heat
2024-25,2025-02-26,0022400842,LAC,LA Clippers,CHI,Chicago Bulls
2024-25,2025-02-26,0022400843,SAC,Sacramento Kings,UTA,Utah Jazz
2024-25,2025-02-26,0022400844,SAS,San Antonio Spurs,HOU,Houston Rockets
2024-25,2025-02-27,0022400845,GSW,Golden State Warriors,ORL,Orlando Magic
2024-25,2025-02-27,0022400846,DEN,Denver Nuggets,MIL,Milwaukee Bucks
2024-25,2025-02-27,0022400847,CHA,Charlotte Hornets,DAL,Dallas Mavericks
2024-25,2025-02-27,0022400848,NOP,New Orleans Pelicans,PHX,Phoenix Suns
2024-25,2025-02-27,0022400849,MIN,Minnesota Timberwolves,LAL,Los Angeles Lakers
2024-25,2025-02-28,0022400850,DEN,Denver Nuggets,DET,Detroit Pistons
2024-25,2025-02-28,0022400851,OKC,Oklahoma City Thunder,ATL,Atlanta Hawks
2024-25,2025-02-28,0022400852,CLE,Cleveland Cavaliers,BOS,Boston Celtics
2024-25,2025-02-28,0022400853,POR,Portland Trail Blazers,BKN,Brooklyn Nets
2024-25,2025-02-28,0022400854,IND,Indiana Pacers,MIA,Miami Heat
2024-25,2025-02-28,0022400855,TOR,Toronto Raptors,CHI,Chicago Bulls
2024-25,2025-02-28,0022400856,NYK,New York Knicks,MEM,Memphis Grizzlies
2024-25,2025-02-28,0022400857,NOP,New Orleans Pelicans,PHX,Phoenix Suns
2024-25,2025-02-28,0022400858,MIN,Minnesota Timberwolves,UTA,Utah Jazz
2024-25,2025-02-28,0022400859,LAC,LA Clippers,LAL,Los Angeles Lakers
2024-25,2025-03-01,0022400860,WAS,Washington Wizards,CHA,Charlotte Hornets
2024-25,2025-03-01,0022400861,BKN,Brooklyn Nets,DET,Detroit Pistons
2024-25,2025-03-01,0022400862,SAC,Sacramento Kings,HOU,Houston Rockets
2024-25,2025-03-01,0022400863,SAS,San Antonio Spurs,MEM,Memphis Grizzlies
2024-25,2025-03-01,0022400864,GSW,Golden State Warriors,PHI,Philadelphia 76ers
2024-25,2025-03-01,0022400865,MIL,Milwaukee Bucks,DAL,Dallas Mavericks
2024-25,2025-03-02,0022400866,DEN,Denver Nuggets,BOS,Boston Celtics
2024-25,2025-03-02,0022400867,POR,Portland Trail Blazers,CLE,Cleveland Cavaliers
2024-25,2025-03-02,0022400868,CHI,Chicago Bulls,IND,Indiana Pacers
2024-25,2025-03-02,0022400869,NYK,New York Knicks,MIA,Miami Heat
2024-25,2025-03-02,0022400870,TOR,Toronto Raptors,ORL,Orlando Magic
2024-25,2025-03-02,0022400871,OKC,Oklahoma City Thunder,SAS,San Antonio Spurs
2024-25,2025-03-02,0022400872,NOP,New Orleans Pelicans,UTA,Utah Jazz
2024-25,2025-03-02,0022400873,MIN,Minnesota Timberwolves,PHX,Phoenix Suns
2024-25,2025-03-02,0022400874,LAC,LA Clippers,LAL,Los Angeles Lakers
2024-25,2025-03-03,0022400875,GSW,Golden State Warriors,CHA,Charlotte Hornets
2024-25,2025-03-03,0022400876,POR,Portland Trail Blazers,PHI,Philadelphia 76ers
2024-25,2025-03-03,0022400877,WAS,Washington Wizards,MIA,Miami Heat
2024-25,2025-03-03,0022400878,ATL,Atlanta Hawks,MEM,Memphis Grizzlies
2024-25,2025-03-03,0022400879,HOU,Houston Rockets,OKC,Oklahoma City Thunder
2024-25,2025-03-03,0022400880,SAC,Sacramento Kings,DAL,Dallas Mavericks
2024-25,2025-03-03,0022400881,DET,Detroit Pistons,UTA,Utah Jazz
2024-25,2025-03-04,0022400882,HOU,Houston Rockets,IND,Indiana Pacers
2024-25,2025-03-04,0022400883,TOR,Toronto Raptors,ORL,Orlando Magic
2024-25,2025-03-04,0022400884,MIL,Milwaukee Bucks,ATL,Atlanta Hawks
2024-25,2025-03-04,0022400885,GSW,Golden State Warriors,NYK,New York Knicks
2024-25,2025-03-04,0022400886,CLE,Cleveland Cavaliers,CHI,Chicago Bulls
2024-25,2025-03-04,0022400887,PHI,Philadelphia 76ers,MIN,Minnesota Timberwolves
2024-25,2025-03-04,0022400888,BKN,Brooklyn Nets,SAS,San Antonio Spurs
2024-25,2025-03-04,0022400889,LAC,LA Clippers,PHX,Phoenix Suns
2024-25,2025-03-04,0022400890,NOP,New Orleans Pelicans,LAL,Los Angeles Lakers
2024-25,2025-03-05,0022400891,POR,Portland Trail Blazers,BOS,Boston Celtics
2024-25,2025-03-05,0022400892,MIN,Minnesota Timberwolves,CHA,Charlotte Hornets
2024-25,2025-03-05,0022400893,MIA,Miami Heat,CLE,Cleveland Cavaliers
2024-25,2025-03-05,0022400894,UTA,Utah Jazz,WAS,Washington Wizards
2024-25,2025-03-05,0022400895,OKC,Oklahoma City Thunder,MEM,Memphis Grizzlies
2024-25,2025-03-05,0022400896,SAC,Sacramento Kings,DEN,Denver Nuggets
2024-25,2025-03-05,0022400897,DAL,Dallas Mavericks,MIL,Milwaukee Bucks
2024-25,2025-03-05,0022400898,DET,Detroit Pistons,LAC,LA Clippers
2024-25,2025-03-06,0022400899,IND,Indiana Pacers,ATL,Atlanta Hawks
2024-25,2025-03-06,0022400900,PHI,Philadelphia 76ers,BOS,Boston Celtics
2024-25,2025-03-06,0022400901,GSW,Golden State Warriors,BKN,Brooklyn Nets
2024-25,2025-03-06,0022400902,HOU,Houston Rockets,NOP,New Orleans Pelicans
2024-25,2025-03-06,0022400903,NYK,New York Knicks,LAL,Los Angeles Lakers
2024-25,2025-03-06,0022400944,CHI,Chicago Bulls,ORL,Orlando Magic
2024-25,2025-03-07,0022400904,CLE,Cleveland Cavaliers,CHA,Charlotte Hornets
2024-25,2025-03-07,0022400905,UTA,Utah Jazz,TOR,Toronto Raptors
2024-25,2025-03-07,0022400906,MEM,Memphis Grizzlies,DAL,Dallas Mavericks
2024-25,2025-03-07,0022400907,MIN,Minnesota Timberwolves,MIA,Miami Heat
2024-25,2025-03-07,0022400908,POR,Portland Trail Blazers,OKC,Oklahoma City Thunder
2024-25,2025-03-07,0022400909,PHX,Phoenix Suns,DEN,Denver Nuggets
2024-25,2025-03-07,0022400910,SAS,San Antonio Spurs,SAC,Sacramento Kings
2024-25,2025-03-07,0022400911,NYK,New York Knicks,LAC,LA Clippers
