SEASON,GAME_DATE,GAME_ID,AWAY_TEAM_ABBR,AWAY_TEAM_NAME,HOME_TEAM_ABBR,HOME_TEAM_NAME
2025-26,2025-11-23,0022500280,POR,Portland Trail Blazers,OKC,Oklahoma City Thunder
2025-26,2025-11-23,0022500281,SAS,San Antonio Spurs,PHX,Phoenix Suns
2025-26,2025-11-23,0022500282,LAL,Los Angeles Lakers,UTA,Utah Jazz
2025-26,2025-11-24,0022500283,DET,Detroit Pistons,IND,Indiana Pacers
2025-26,2025-11-24,0022500284,CLE,Cleveland Cavaliers,TOR,Toronto Raptors
2025-26,2025-11-24,0022500285,NYK,New York Knicks,BKN,Brooklyn Nets
2025-26,2025-11-24,0022500286,DAL,Dallas Mavericks,MIA,Miami Heat
2025-26,2025-11-24,0022500287,DEN,Denver Nuggets,MEM,Memphis Grizzlies
2025-26,2025-11-24,0022500288,POR,Portland Trail Blazers,MIL,Milwaukee Bucks
2025-26,2025-11-24,0022500289,CHI,Chicago Bulls,NOP,New Orleans Pelicans
2025-26,2025-11-24,0022500290,HOU,Houston Rockets,PHX,Phoenix Suns
2025-26,2025-11-24,0022500291,UTA,Utah Jazz,GSW,Golden State Warriors
2025-26,2025-11-24,0022500292,MIN,Minnesota Timberwolves,SAC,Sacramento Kings
2025-26,2025-11-25,0022500057,ATL,Atlanta Hawks,WAS,Washington Wizards
2025-26,2025-11-25,0022500058,ORL,Orlando Magic,PHI,Philadelphia 76ers
2025-26,2025-11-25,0022500059,LAC,LA Clippers,LAL,Los Angeles Lakers
2025-26,2025-11-26,0022500060,DET,Detroit Pistons,BOS,Boston Celtics
2025-26,2025-11-26,0022500061,NYK,New York Knicks,CHA,Charlotte Hornets
2025-26,2025-11-26,0022500062,MIL,Milwaukee Bucks,MIA,Miami Heat
2025-26,2025-11-26,0022500063,IND,Indiana Pacers,TOR,Toronto Raptors
2025-26,2025-11-26,0022500064,MIN,Minnesota Timberwolves,OKC,Oklahoma City Thunder
2025-26,2025-11-26,0022500065,MEM,Memphis Grizzlies,NOP,New Orleans Pelicans
2025-26,2025-11-26,0022500066,HOU,Houston Rockets,GSW,Golden State Warriors
2025-26,2025-11-26,0022500067,SAS,San Antonio Spurs,POR,Portland Trail Blazers
2025-26,2025-11-26,0022500068,PHX,Phoenix Suns,SAC,Sacramento Kings
2025-26,2025-11-28,0022500069,CLE,Cleveland Cavaliers,ATL,Atlanta Hawks
2025-26,2025-11-28,0022500070,PHI,Philadelphia 76ers,BKN,Brooklyn Nets
2025-26,2025-11-28,0022500071,CHI,Chicago Bulls,CHA,Charlotte Hornets
2025-26,2025-11-28,0022500072,ORL,Orlando Magic,DET,Detroit Pistons
2025-26,2025-11-28,0022500073,WAS,Washington Wizards,IND,Indiana Pacers
2025-26,2025-11-28,0022500074,MIL,Milwaukee Bucks,NYK,New York Knicks
2025-26,2025-11-28,0022500075,PHX,Phoenix Suns,OKC,Oklahoma City Thunder
2025-26,2025-11-28,0022500076,SAS,San Antonio Spurs,DEN,Denver Nuggets
2025-26,2025-11-28,0022500077,SAC,Sacramento Kings,UTA,Utah Jazz
2025-26,2025-11-28,0022500078,DAL,Dallas Mavericks,LAL,Los Angeles Lakers
2025-26,2025-11-28,0022500079,MEM,Memphis Grizzlies,LAC,LA Clippers
2025-26,2025-11-29,0022500293,BOS,Boston Celtics,MIN,Minnesota Timberwolves
2025-26,2025-11-29,0022500294,TOR,Toronto Raptors,CHA,Charlotte Hornets
2025-26,2025-11-29,0022500295,CHI,Chicago Bulls,IND,Indiana Pacers
2025-26,2025-11-29,0022500296,DET,Detroit Pistons,MIA,Miami Heat
2025-26,2025-11-29,0022500297,BKN,Brooklyn Nets,MIL,Milwaukee Bucks
2025-26,2025-11-29,0022500298,NOP,New Orleans Pelicans,GSW,Golden State Warriors
2025-26,2025-11-29,0022500299,DEN,Denver Nuggets,PHX,Phoenix Suns
2025-26,2025-11-29,0022500300,DAL,Dallas Mavericks,LAC,LA Clippers
2025-26,2025-11-30,0022500301,HOU,Houston Rockets,UTA,Utah Jazz
2025-26,2025-11-30,0022500302,BOS,Boston Celtics,CLE,Cleveland Cavaliers
2025-26,2025-11-30,0022500303,TOR,Toronto Raptors,NYK,New York Knicks
2025-26,2025-11-30,0022500304,ATL,Atlanta Hawks,PHI,Philadelphia 76ers
2025-26,2025-11-30,0022500305,OKC,Oklahoma City Thunder,POR,Portland Trail Blazers
2025-26,2025-11-30,0022500306,SAS,San Antonio Spurs,MIN,Minnesota Timberwolves
2025-26,2025-11-30,0022500307,MEM,Memphis Grizzlies,SAC,Sacramento Kings
2025-26,2025-11-30,0022500308,NOP,New Orleans Pelicans,LAL,Los Angeles Lakers
2025-26,2025-12-01,0022500309,ATL,Atlanta Hawks,DET,Detroit Pistons
2025-26,2025-12-01,0022500310,CLE,Cleveland Cavaliers,IND,Indiana Pacers
2025-26,2025-12-01,0022500311,MIL,Milwaukee Bucks,WAS,Washington Wizards
2025-26,2025-12-01,0022500312,CHA,Charlotte Hornets,BKN,Brooklyn Nets
2025-26,2025-12-01,0022500313,LAC,LA Clippers,MIA,Miami Heat
2025-26,2025-12-01,0022500314,CHI,Chicago Bulls,ORL,Orlando Magic
2025-26,2025-12-01,0022500315,DAL,Dallas Mavericks,DEN,Denver Nuggets
2025-26,2025-12-01,0022500316,HOU,Houston Rockets,UTA,Utah Jazz
2025-26,2025-12-01,0022500317,PHX,Phoenix Suns,LAL,Los Angeles Lakers
2025-26,2025-12-02,0022500318,WAS,Washington Wizards,PHI,Philadelphia 76ers
2025-26,2025-12-02,0022500319,POR,Portland Trail Blazers,TOR,Toronto Raptors
2025-26,2025-12-02,0022500320,NYK,New York Knicks,BOS,Boston Celtics
2025-26,2025-12-02,0022500321,MIN,Minnesota Timberwolves,NOP,New Orleans Pelicans
2025-26,2025-12-02,0022500322,MEM,Memphis Grizzlies,SAS,San Antonio Spurs
2025-26,2025-12-02,0022500323,OKC,Oklahoma City Thunder,GSW,Golden State Warriors
2025-26,2025-12-03,0022500324,POR,Portland Trail Blazers,CLE,Cleveland Cavaliers
2025-26,2025-12-03,0022500325,DEN,Denver Nuggets,IND,Indiana Pacers
2025-26,2025-12-03,0022500326,SAS,San Antonio Spurs,ORL,Orlando Magic
2025-26,2025-12-03,0022500327,LAC,LA Clippers,ATL,Atlanta Hawks
2025-26,2025-12-03,0022500328,CHA,Charlotte Hornets,NYK,New York Knicks
2025-26,2025-12-03,0022500329,BKN,Brooklyn Nets,CHI,Chicago Bulls
2025-26,2025-12-03,0022500330,SAC,Sacramento Kings,HOU,Houston Rockets
2025-26,2025-12-03,0022500331,DET,Detroit Pistons,MIL,Milwaukee Bucks
2025-26,2025-12-03,0022500332,MIA,Miami Heat,DAL,Dallas Mavericks
2025-26,2025-12-04,0022500333,GSW,Golden State Warriors,PHI,Philadelphia 76ers
2025-26,2025-12-04,0022500334,BOS,Boston Celtics,WAS,Washington Wizards
2025-26,2025-12-04,0022500335,UTA,Utah Jazz,BKN,Brooklyn Nets
2025-26,2025-12-04,0022500336,LAL,Los Angeles Lakers,TOR,Toronto Raptors
2025-26,2025-12-04,0022500337,MIN,Minnesota Timberwolves,NOP,New Orleans Pelicans
2025-26,2025-12-05,0022500338,LAL,Los Angeles Lakers,BOS,Boston Celtics
2025-26,2025-12-05,0022500339,MIA,Miami Heat,ORL,Orlando Magic
2025-26,2025-12-05,0022500340,DEN,Denver Nuggets,ATL,Atlanta Hawks
2025-26,2025-12-05,0022500341,SAS,San Antonio Spurs,CLE,Cleveland Cavaliers
2025-26,2025-12-05,0022500342,POR,Portland Trail Blazers,DET,Detroit Pistons
2025-26,2025-12-05,0022500343,UTA,Utah Jazz,NYK,New York Knicks
2025-26,2025-12-05,0022500344,CHA,Charlotte Hornets,TOR,Toronto Raptors
2025-26,2025-12-05,0022500345,IND,Indiana Pacers,CHI,Chicago Bulls
2025-26,2025-12-05,0022500346,PHX,Phoenix Suns,HOU,Houston Rockets
2025-26,2025-12-05,0022500347,LAC,LA Clippers,MEM,Memphis Grizzlies
2025-26,2025-12-05,0022500348,PHI,Philadelphia 76ers,MIL,Milwaukee Bucks
2025-26,2025-12-05,0022500349,DAL,Dallas Mavericks,OKC,Oklahoma City Thunder
2025-26,2025-12-06,0022500350,NOP,New Orleans Pelicans,BKN,Brooklyn Nets
2025-26,2025-12-06,0022500351,ATL,Atlanta Hawks,WAS,Washington Wizards
2025-26,2025-12-06,0022500352,GSW,Golden State Warriors,CLE,Cleveland Cavaliers
2025-26,2025-12-06,0022500353,MIL,Milwaukee Bucks,DET,Detroit Pistons
2025-26,2025-12-06,0022500354,SAC,Sacramento Kings,MIA,Miami Heat
2025-26,2025-12-06,0022500355,LAC,LA Clippers,MIN,Minnesota Timberwolves
2025-26,2025-12-06,0022500356,HOU,Houston Rockets,DAL,Dallas Mavericks
2025-26,2025-12-07,0022500357,ORL,Orlando Magic,NYK,New York Knicks
2025-26,2025-12-07,0022500358,BOS,Boston Celtics,TOR,Toronto Raptors
2025-26,2025-12-07,0022500359,DEN,Denver Nuggets,CHA,Charlotte Hornets
2025-26,2025-12-07,0022500360,POR,Portland Trail Blazers,MEM,Memphis Grizzlies
2025-26,2025-12-07,0022500361,GSW,Golden State Warriors,CHI,Chicago Bulls
2025-26,2025-12-07,0022500362,LAL,Los Angeles Lakers,PHI,Philadelphia 76ers
2025-26,2025-12-07,0022500363,OKC,Oklahoma City Thunder,UTA,Utah Jazz
2025-26,2025-12-08,0022500364,SAC,Sacramento Kings,IND,Indiana Pacers
2025-26,2025-12-08,0022500365,PHX,Phoenix Suns,MIN,Minnesota Timberwolves
2025-26,2025-12-08,0022500366,SAS,San Antonio Spurs,NOP,New Orleans Pelicans
2025-26,2025-12-09,0022501201,MIA,Miami Heat,ORL,Orlando Magic
2025-26,2025-12-09,0022501202,NYK,New York Knicks,TOR,Toronto Raptors
2025-26,2025-12-10,0022501203,PHX,Phoenix Suns,OKC,Oklahoma City Thunder
2025-26,2025-12-10,0022501204,SAS,San Antonio Spurs,LAL,Los Angeles Lakers
2025-26,2025-12-11,0022501205,LAC,LA Clippers,HOU,Houston Rockets
2025-26,2025-12-11,0022501206,BOS,Boston Celtics,MIL,Milwaukee Bucks
2025-26,2025-12-11,0022501207,POR,Portland Trail Blazers,NOP,New Orleans Pelicans
2025-26,2025-12-11,0022501208,DEN,Denver Nuggets,SAC,Sacramento Kings
2025-26,2025-12-12,0022501209,CHI,Chicago Bulls,CHA,Charlotte Hornets
2025-26,2025-12-12,0022501210,ATL,Atlanta Hawks,DET,Detroit Pistons
2025-26,2025-12-12,0022501211,IND,Indiana Pacers,PHI,Philadelphia 76ers
2025-26,2025-12-12,0022501212,CLE,Cleveland Cavaliers,WAS,Washington Wizards
2025-26,2025-12-12,0022501213,UTA,Utah Jazz,MEM,Memphis Grizzlies
2025-26,2025-12-12,0022501214,BKN,Brooklyn Nets,DAL,Dallas Mavericks
2025-26,2025-12-12,0022501215,MIN,Minnesota Timberwolves,GSW,Golden State Warriors
2025-26,2025-12-13,0022501229,NYK,New York Knicks,,
2025-26,2025-12-13,0022501230,OKC,Oklahoma City Thunder,,
2025-26,2025-12-14,0022501216,WAS,Washington Wizards,IND,Indiana Pacers
2025-26,2025-12-14,0022501217,PHI,Philadelphia 76ers,ATL,Atlanta Hawks
2025-26,2025-12-14,0022501218,CHA,Charlotte Hornets,CLE,Cleveland Cavaliers
2025-26,2025-12-14,0022501219,MIL,Milwaukee Bucks,BKN,Brooklyn Nets
2025-26,2025-12-14,0022501220,SAC,Sacramento Kings,MIN,Minnesota Timberwolves
2025-26,2025-12-14,0022501221,GSW,Golden State Warriors,POR,Portland Trail Blazers
2025-26,2025-12-14,0022501223,NOP,New Orleans Pelicans,CHI,Chicago Bulls
2025-26,2025-12-14,0022501228,LAL,Los Angeles Lakers,PHX,Phoenix Suns
2025-26,2025-12-15,0022501222,DET,Detroit Pistons,BOS,Boston Celtics
2025-26,2025-12-15,0022501224,DAL,Dallas Mavericks,UTA,Utah Jazz
2025-26,2025-12-15,0022501225,HOU,Houston Rockets,DEN,Denver Nuggets
2025-26,2025-12-15,0022501226,MEM,Memphis Grizzlies,LAC,LA Clippers
2025-26,2025-12-15,0022501227,TOR,Toronto Raptors,MIA,Miami Heat
2025-26,2025-12-16,0062500001,SAS,San Antonio Spurs,,
2025-26,2025-12-17,0022500367,CLE,Cleveland Cavaliers,CHI,Chicago Bulls
2025-26,2025-12-17,0022500368,MEM,Memphis Grizzlies,MIN,Minnesota Timberwolves
2025-26,2025-12-18,0022500369,LAC,LA Clippers,OKC,Oklahoma City Thunder
2025-26,2025-12-18,0022500370,WAS,Washington Wizards,SAS,San Antonio Spurs
2025-26,2025-12-18,0022500371,ATL,Atlanta Hawks,CHA,Charlotte Hornets
2025-26,2025-12-18,0022500372,NYK,New York Knicks,IND,Indiana Pacers
2025-26,2025-12-18,0022500373,MIA,Miami Heat,BKN,Brooklyn Nets
2025-26,2025-12-18,0022500374,TOR,Toronto Raptors,MIL,Milwaukee Bucks
2025-26,2025-12-18,0022500375,HOU,Houston Rockets,NOP,New Orleans Pelicans
2025-26,2025-12-18,0022500376,DET,Detroit Pistons,DAL,Dallas Mavericks
2025-26,2025-12-18,0022500377,ORL,Orlando Magic,DEN,Denver Nuggets
2025-26,2025-12-18,0022500378,GSW,Golden State Warriors,PHX,Phoenix Suns
2025-26,2025-12-18,0022500379,LAL,Los Angeles Lakers,UTA,Utah Jazz
2025-26,2025-12-18,0022500380,SAC,Sacramento Kings,POR,Portland Trail Blazers
2025-26,2025-12-19,0022500381,MIA,Miami Heat,BOS,Boston Celtics
2025-26,2025-12-19,0022500382,PHI,Philadelphia 76ers,NYK,New York Knicks
2025-26,2025-12-19,0022500383,SAS,San Antonio Spurs,ATL,Atlanta Hawks
2025-26,2025-12-19,0022500384,CHI,Chicago Bulls,CLE,Cleveland Cavaliers
2025-26,2025-12-19,0022500385,OKC,Oklahoma City Thunder,MIN,Minnesota Timberwolves
2025-26,2025-12-20,0022500386,HOU,Houston Rockets,DEN,Denver Nuggets
2025-26,2025-12-20,0022500387,DAL,Dallas Mavericks,PHI,Philadelphia 76ers
2025-26,2025-12-20,0022500388,BOS,Boston Celtics,TOR,Toronto Raptors
2025-26,2025-12-20,0022500389,IND,Indiana Pacers,NOP,New Orleans Pelicans
2025-26,2025-12-20,0022500390,CHA,Charlotte Hornets,DET,Detroit Pistons
2025-26,2025-12-20,0022500391,WAS,Washington Wizards,MEM,Memphis Grizzlies
2025-26,2025-12-20,0022500392,PHX,Phoenix Suns,GSW,Golden State Warriors
2025-26,2025-12-20,0022500393,ORL,Orlando Magic,UTA,Utah Jazz
2025-26,2025-12-20,0022500394,POR,Portland Trail Blazers,SAC,Sacramento Kings
2025-26,2025-12-20,0022500395,LAL,Los Angeles Lakers,LAC,LA Clippers
2025-26,2025-12-21,0022500396,CHI,Chicago Bulls,ATL,Atlanta Hawks
2025-26,2025-12-21,0022500397,TOR,Toronto Raptors,BKN,Brooklyn Nets
2025-26,2025-12-21,0022500398,MIA,Miami Heat,NYK,New York Knicks
2025-26,2025-12-21,0022500399,SAS,San Antonio Spurs,WAS,Washington Wizards
2025-26,2025-12-21,0022500400,MIL,Milwaukee Bucks,MIN,Minnesota Timberwolves
2025-26,2025-12-21,0022500401,HOU,Houston Rockets,SAC,Sacramento Kings
2025-26,2025-12-22,0022500402,CHA,Charlotte Hornets,CLE,Cleveland Cavaliers
2025-26,2025-12-22,0022500403,IND,Indiana Pacers,BOS,Boston Celtics
2025-26,2025-12-22,0022500404,DAL,Dallas Mavericks,NOP,New Orleans Pelicans
2025-26,2025-12-22,0022500405,UTA,Utah Jazz,DEN,Denver Nuggets
2025-26,2025-12-22,0022500406,MEM,Memphis Grizzlies,OKC,Oklahoma City Thunder
2025-26,2025-12-22,0022500407,ORL,Orlando Magic,GSW,Golden State Warriors
2025-26,2025-12-22,0022500408,DET,Detroit Pistons,POR,Portland Trail Blazers
2025-26,2025-12-23,0022500409,WAS,Washington Wizards,CHA,Charlotte Hornets
2025-26,2025-12-23,0022500410,BKN,Brooklyn Nets,PHI,Philadelphia 76ers
2025-26,2025-12-23,0022500411,CHI,Chicago Bulls,ATL,Atlanta Hawks
2025-26,2025-12-23,0022500412,NOP,New Orleans Pelicans,CLE,Cleveland Cavaliers
2025-26,2025-12-23,0022500413,MIL,Milwaukee Bucks,IND,Indiana Pacers
2025-26,2025-12-23,0022500414,TOR,Toronto Raptors,MIA,Miami Heat
2025-26,2025-12-23,0022500415,DEN,Denver Nuggets,DAL,Dallas Mavericks
2025-26,2025-12-23,0022500416,NYK,New York Knicks,MIN,Minnesota Timberwolves
2025-26,2025-12-23,0022500417,OKC,Oklahoma City Thunder,SAS,San Antonio Spurs
2025-26,2025-12-23,0022500418,LAL,Los Angeles Lakers,PHX,Phoenix Suns
2025-26,2025-12-23,0022500419,MEM,Memphis Grizzlies,UTA,Utah Jazz
2025-26,2025-12-23,0022500420,ORL,Orlando Magic,POR,Portland Trail Blazers
2025-26,2025-12-23,0022500421,DET,Detroit Pistons,SAC,Sacramento Kings
2025-26,2025-12-23,0022500422,HOU,Houston Rockets,LAC,LA Clippers
2025-26,2025-12-25,0022500009,CLE,Cleveland Cavaliers,NYK,New York Knicks
2025-26,2025-12-25,0022500010,SAS,San Antonio Spurs,OKC,Oklahoma City Thunder
2025-26,2025-12-25,0022500011,DAL,Dallas Mavericks,GSW,Golden State Warriors
2025-26,2025-12-25,0022500012,HOU,Houston Rockets,LAL,Los Angeles Lakers
2025-26,2025-12-25,0022500013,MIN,Minnesota Timberwolves,DEN,Denver Nuggets
2025-26,2025-12-26,0022500423,MIA,Miami Heat,ATL,Atlanta Hawks
2025-26,2025-12-26,0022500424,CHA,Charlotte Hornets,ORL,Orlando Magic
2025-26,2025-12-26,0022500425,TOR,Toronto Raptors,WAS,Washington Wizards
2025-26,2025-12-26,0022500426,BOS,Boston Celtics,IND,Indiana Pacers
2025-26,2025-12-26,0022500427,PHI,Philadelphia 76ers,CHI,Chicago Bulls
2025-26,2025-12-26,0022500428,MIL,Milwaukee Bucks,MEM,Memphis Grizzlies
2025-26,2025-12-26,0022500429,PHX,Phoenix Suns,NOP,New Orleans Pelicans
2025-26,2025-12-26,0022500430,DET,Detroit Pistons,UTA,Utah Jazz
2025-26,2025-12-26,0022500431,LAC,LA Clippers,POR,Portland Trail Blazers
2025-26,2025-12-27,0022500432,DAL,Dallas Mavericks,SAC,Sacramento Kings
2025-26,2025-12-27,0022500433,DEN,Denver Nuggets,ORL,Orlando Magic
2025-26,2025-12-27,0022500434,PHX,Phoenix Suns,NOP,New Orleans Pelicans
2025-26,2025-12-27,0022500435,NYK,New York Knicks,ATL,Atlanta Hawks
2025-26,2025-12-27,0022500436,IND,Indiana Pacers,MIA,Miami Heat
2025-26,2025-12-27,0022500437,MIL,Milwaukee Bucks,CHI,Chicago Bulls
2025-26,2025-12-27,0022500438,CLE,Cleveland Cavaliers,HOU,Houston Rockets
2025-26,2025-12-27,0022500439,BKN,Brooklyn Nets,MIN,Minnesota Timberwolves
2025-26,2025-12-27,0022500440,UTA,Utah Jazz,SAS,San Antonio Spurs
2025-26,2025-12-28,0022500441,GSW,Golden State Warriors,TOR,Toronto Raptors
2025-26,2025-12-28,0022500442,PHI,Philadelphia 76ers,OKC,Oklahoma City Thunder
2025-26,2025-12-28,0022500443,MEM,Memphis Grizzlies,WAS,Washington Wizards
2025-26,2025-12-28,0022500444,BOS,Boston Celtics,POR,Portland Trail Blazers
2025-26,2025-12-28,0022500445,DET,Detroit Pistons,LAC,LA Clippers
2025-26,2025-12-28,0022500446,SAC,Sacramento Kings,LAL,Los Angeles Lakers
2025-26,2025-12-29,0022500447,MIL,Milwaukee Bucks,CHA,Charlotte Hornets
2025-26,2025-12-29,0022500448,PHX,Phoenix Suns,WAS,Washington Wizards
2025-26,2025-12-29,0022500449,GSW,Golden State Warriors,BKN,Brooklyn Nets
2025-26,2025-12-29,0022500450,DEN,Denver Nuggets,MIA,Miami Heat
2025-26,2025-12-29,0022500451,ORL,Orlando Magic,TOR,Toronto Raptors
2025-26,2025-12-29,0022500452,MIN,Minnesota Timberwolves,CHI,Chicago Bulls
2025-26,2025-12-29,0022500453,IND,Indiana Pacers,HOU,Houston Rockets
2025-26,2025-12-29,0022500454,NYK,New York Knicks,NOP,New Orleans Pelicans
2025-26,2025-12-29,0022500455,ATL,Atlanta Hawks,OKC,Oklahoma City Thunder
2025-26,2025-12-29,0022500456,CLE,Cleveland Cavaliers,SAS,San Antonio Spurs
2025-26,2025-12-29,0022500457,DAL,Dallas Mavericks,POR,Portland Trail Blazers
2025-26,2025-12-30,0022500458,PHI,Philadelphia 76ers,MEM,Memphis Grizzlies
2025-26,2025-12-30,0022500459,BOS,Boston Celtics,UTA,Utah Jazz
2025-26,2025-12-30,0022500460,DET,Detroit Pistons,LAL,Los Angeles Lakers
2025-26,2025-12-30,0022500461,SAC,Sacramento Kings,LAC,LA Clippers
2025-26,2025-12-31,0022500462,GSW,Golden State Warriors,CHA,Charlotte Hornets
2025-26,2025-12-31,0022500463,MIN,Minnesota Timberwolves,ATL,Atlanta Hawks
2025-26,2025-12-31,0022500464,ORL,Orlando Magic,IND,Indiana Pacers
2025-26,2025-12-31,0022500465,PHX,Phoenix Suns,CLE,Cleveland Cavaliers
2025-26,2025-12-31,0022500466,NOP,New Orleans Pelicans,CHI,Chicago Bulls
2025-26,2025-12-31,0022500467,NYK,New York Knicks,SAS,San Antonio Spurs
2025-26,2025-12-31,0022500468,DEN,Denver Nuggets,TOR,Toronto Raptors
2025-26,2025-12-31,0022500469,WAS,Washington Wizards,MIL,Milwaukee Bucks
2025-26,2025-12-31,0022500470,POR,Portland Trail Blazers,OKC,Oklahoma City Thunder
2025-26,2026-01-01,0022500471,HOU,Houston Rockets,BKN,Brooklyn Nets
2025-26,2026-01-01,0022500472,MIA,Miami Heat,DET,Detroit Pistons
2025-26,2026-01-01,0022500473,PHI,Philadelphia 76ers,DAL,Dallas Mavericks
2025-26,2026-01-01,0022500474,BOS,Boston Celtics,SAC,Sacramento Kings
2025-26,2026-01-01,0022500475,UTA,Utah Jazz,LAC,LA Clippers
2025-26,2026-01-02,0022500476,SAS,San Antonio Spurs,IND,Indiana Pacers
2025-26,2026-01-02,0022500477,BKN,Brooklyn Nets,WAS,Washington Wizards
2025-26,2026-01-02,0022500478,DEN,Denver Nuggets,CLE,Cleveland Cavaliers
2025-26,2026-01-02,0022500479,ATL,Atlanta Hawks,NYK,New York Knicks
2025-26,2026-01-02,0022500480,ORL,Orlando Magic,CHI,Chicago Bulls
2025-26,2026-01-02,0022500481,CHA,Charlotte Hornets,MIL,Milwaukee Bucks
2025-26,2026-01-02,0022500482,POR,Portland Trail Blazers,NOP,New Orleans Pelicans
2025-26,2026-01-02,0022500483,SAC,Sacramento Kings,PHX,Phoenix Suns
2025-26,2026-01-02,0022500484,OKC,Oklahoma City Thunder,GSW,Golden State Warriors
2025-26,2026-01-02,0022500485,MEM,Memphis Grizzlies,LAL,Los Angeles Lakers
2025-26,2026-01-03,0022500486,MIN,Minnesota Timberwolves,MIA,Miami Heat
2025-26,2026-01-03,0022500487,PHI,Philadelphia 76ers,NYK,New York Knicks
2025-26,2026-01-03,0022500488,ATL,Atlanta Hawks,TOR,Toronto Raptors
2025-26,2026-01-03,0022500489,CHA,Charlotte Hornets,CHI,Chicago Bulls
2025-26,2026-01-03,0022500490,POR,Portland Trail Blazers,SAS,San Antonio Spurs
2025-26,2026-01-03,0022500491,HOU,Houston Rockets,DAL,Dallas Mavericks
2025-26,2026-01-03,0022500492,UTA,Utah Jazz,GSW,Golden State Warriors
2025-26,2026-01-03,0022500493,BOS,Boston Celtics,LAC,LA Clippers
2025-26,2026-01-04,0022500494,DET,Detroit Pistons,CLE,Cleveland Cavaliers
2025-26,2026-01-04,0022500495,IND,Indiana Pacers,ORL,Orlando Magic
2025-26,2026-01-04,0022500496,DEN,Denver Nuggets,BKN,Brooklyn Nets
2025-26,2026-01-04,0022500497,NOP,New Orleans Pelicans,MIA,Miami Heat
2025-26,2026-01-04,0022500498,MIN,Minnesota Timberwolves,WAS,Washington Wizards
2025-26,2026-01-04,0022500499,OKC,Oklahoma City Thunder,PHX,Phoenix Suns
2025-26,2026-01-04,0022500500,MIL,Milwaukee Bucks,SAC,Sacramento Kings
2025-26,2026-01-04,0022500501,MEM,Memphis Grizzlies,LAL,Los Angeles Lakers
2025-26,2026-01-05,0022500502,NYK,New York Knicks,DET,Detroit Pistons
2025-26,2026-01-05,0022500503,CHI,Chicago Bulls,BOS,Boston Celtics
2025-26,2026-01-05,0022500504,ATL,Atlanta Hawks,TOR,Toronto Raptors
2025-26,2026-01-05,0022500505,PHX,Phoenix Suns,HOU,Houston Rockets
2025-26,2026-01-05,0022500506,CHA,Charlotte Hornets,OKC,Oklahoma City Thunder
2025-26,2026-01-05,0022500507,DEN,Denver Nuggets,PHI,Philadelphia 76ers
2025-26,2026-01-05,0022500508,GSW,Golden State Warriors,LAC,LA Clippers
2025-26,2026-01-05,0022500509,UTA,Utah Jazz,POR,Portland Trail Blazers
2025-26,2026-01-06,0022500510,CLE,Cleveland Cavaliers,IND,Indiana Pacers
2025-26,2026-01-06,0022500511,ORL,Orlando Magic,WAS,Washington Wizards
2025-26,2026-01-06,0022500512,SAS,San Antonio Spurs,MEM,Memphis Grizzlies
2025-26,2026-01-06,0022500513,MIA,Miami Heat,MIN,Minnesota Timberwolves
2025-26,2026-01-06,0022500514,LAL,Los Angeles Lakers,NOP,New Orleans Pelicans
2025-26,2026-01-06,0022500515,DAL,Dallas Mavericks,SAC,Sacramento Kings
2025-26,2026-01-07,0022500516,TOR,Toronto Raptors,CHA,Charlotte Hornets
2025-26,2026-01-07,0022500517,CHI,Chicago Bulls,DET,Detroit Pistons
2025-26,2026-01-07,0022500518,WAS,Washington Wizards,PHI,Philadelphia 76ers
2025-26,2026-01-07,0022500519,NOP,New Orleans Pelicans,ATL,Atlanta Hawks
2025-26,2026-01-07,0022500520,DEN,Denver Nuggets,BOS,Boston Celtics
2025-26,2026-01-07,0022500521,ORL,Orlando Magic,BKN,Brooklyn Nets
2025-26,2026-01-07,0022500522,LAC,LA Clippers,NYK,New York Knicks
2025-26,2026-01-07,0022500523,LAL,Los Angeles Lakers,SAS,San Antonio Spurs
2025-26,2026-01-07,0022500524,PHX,Phoenix Suns,MEM,Memphis Grizzlies
2025-26,2026-01-07,0022500525,UTA,Utah Jazz,OKC,Oklahoma City Thunder
2025-26,2026-01-07,0022500526,MIL,Milwaukee Bucks,GSW,Golden State Warriors
2025-26,2026-01-07,0022500527,HOU,Houston Rockets,POR,Portland Trail Blazers
2025-26,2026-01-08,0022500528,IND,Indiana Pacers,CHA,Charlotte Hornets
2025-26,2026-01-08,0022500530,CLE,Cleveland Cavaliers,MIN,Minnesota Timberwolves
2025-26,2026-01-08,0022500531,DAL,Dallas Mavericks,UTA,Utah Jazz
2025-26,2026-01-09,0022500532,TOR,Toronto Raptors,BOS,Boston Celtics
2025-26,2026-01-09,0022500533,PHI,Philadelphia 76ers,ORL,Orlando Magic
2025-26,2026-01-09,0022500534,NOP,New Orleans Pelicans,WAS,Washington Wizards
2025-26,2026-01-09,0022500535,LAC,LA Clippers,BKN,Brooklyn Nets
2025-26,2026-01-09,0022500536,OKC,Oklahoma City Thunder,MEM,Memphis Grizzlies
2025-26,2026-01-09,0022500537,ATL,Atlanta Hawks,DEN,Denver Nuggets
2025-26,2026-01-09,0022500538,NYK,New York Knicks,PHX,Phoenix Suns
2025-26,2026-01-09,0022500539,SAC,Sacramento Kings,GSW,Golden State Warriors
